time_s,ae
0.422,-0.000119
0.423,-0.000119
0.424,0.000262
0.425,0.000262
0.426,0.000262
0.427,0.000262
0.428,0.000262
0.429,0.000262
0.43,0.000262
0.431,0.000262
0.432,-0.000119
0.433,-0.000119
0.434,-0.000119
0.435,-0.000119
0.436,-0.000119
0.437,-0.000119
0.438,-0.000119
0.439,-0.000119
0.44,-0.000119
0.441,-0.000119
0.442,0.000262
0.443,0.000262
0.444,0.000262
0.445,0.000262
0.446,0.000262
0.447,0.000262
0.448,0.000262
0.449,0.000262
0.45,0.000262
0.451,-0.000119
0.452,-0.000119
0.453,-0.000119
0.454,-0.000119
0.455,-0.000119
0.456,-0.000119
0.457,-0.000119
0.458,-0.000119
0.459,0.000262
0.46,0.000262
0.461,0.000262
0.462,0.000262
0.463,0.000262
0.464,0.000262
0.465,0.000262
0.466,0.000262
0.467,0.000262
0.468,0.000262
0.469,-0.000119
0.47,-0.000119
0.471,-0.000119
0.472,-0.000119
0.473,-0.000119
0.474,-0.000119
0.475,-0.000119
0.476,-0.000119
0.477,0.000262
0.478,0.000262
0.479,0.000262
0.48,0.000262
0.481,0.000262
0.482,0.000262
0.483,0.000262
0.484,0.000262
0.485,0.000262
0.486,0.000262
0.487,-0.000119
0.488,-0.000119
0.489,-0.000119
0.49,-0.000119
0.491,-0.000119
0.492,-0.000119
0.493,-0.000119
0.494,-0.000119
0.495,-0.000119
0.496,0.000262
0.497,0.000262
0.498,0.000262
0.499,0.000262
0.5,0.000262
0.501,0.000262
0.502,0.000262
0.503,0.000262
0.504,0.000262
0.505,-0.000119
0.506,-0.000119
0.507,-0.000119
0.508,-0.000119
0.509,-0.000119
0.51,-0.000119
0.511,-0.000119
0.512,-0.000119
0.513,-0.000119
0.514,0.000262
0.515,0.000262
0.516,0.000262
0.517,0.000262
0.518,0.000262
0.519,0.000262
0.52,0.000262
0.521,0.000262
0.522,0.000262
0.523,-0.000119
0.524,-0.000119
0.525,-0.000119
0.526,-0.000119
0.527,-0.000119
0.528,-0.000119
0.529,-0.000119
0.53,-0.000119
0.531,-0.000119
0.532,-0.000119
0.533,0.000262
0.534,0.000262
0.535,0.000262
0.536,0.000262
0.537,0.000262
0.538,0.000262
0.539,0.000262
0.54,0.000262
0.541,-0.000119
0.542,-0.000119
0.543,-0.000119
0.544,-0.000119
0.545,-0.000119
0.546,-0.000119
0.547,-0.000119
0.548,-0.000119
0.549,-0.000119
0.55,-0.000119
0.551,0.000262
0.552,0.000262
0.553,0.000262
0.554,0.000262
0.555,0.000262
0.556,0.000262
0.557,0.000262
0.558,0.000262
0.559,-0.000119
0.56,-0.000119
0.561,-0.000119
0.562,-0.000119
0.563,-0.000119
0.564,-0.000119
0.565,-0.000119
0.566,-0.000119
0.567,-0.000119
0.568,-0.000119
0.569,-0.000119
0.57,0.000262
0.571,0.000262
0.572,0.000262
0.573,0.000262
0.574,0.000262
0.575,0.000262
0.576,0.000262
0.577,-0.000119
0.578,-0.000119
0.579,-0.000119
0.58,-0.000119
0.581,-0.000119
0.582,-0.000119
0.583,-0.000119
0.584,-0.000119
0.585,-0.000119
0.586,-0.000119
0.587,-0.000119
0.588,-0.000119
0.589,-0.000119
0.59,0.000262
0.591,0.000262
0.592,0.000262
0.593,0.000262
0.594,0.000262
0.595,-0.000119
0.596,-0.000119
0.597,-0.000119
0.598,-0.000119
0.599,-0.000119
0.6,-0.000119
0.601,-0.000119
0.602,-0.000119
0.603,-0.000119
0.604,-0.000119
0.605,-0.000119
0.606,-0.000119
0.607,-0.000119
0.608,0.000262
0.609,0.000262
0.61,0.000262
0.611,0.000262
0.612,0.000262
0.613,0.000262
0.614,-0.000119
0.615,-0.000119
0.616,-0.000119
0.617,-0.000119
0.618,-0.000119
0.619,-0.000119
0.62,-0.000119
0.621,-0.000119
0.622,-0.000119
0.623,-0.000119
0.624,-0.000119
0.625,-0.000119
0.626,-0.000119
0.627,-0.000119
0.628,0.000262
0.629,0.000262
0.63,0.000262
0.631,-0.000119
0.632,-0.000119
0.633,-0.000119
0.634,-0.000119
0.635,-0.000119
0.636,-0.000119
0.637,-0.000119
0.638,-0.000119
0.639,-0.000119
0.64,-0.000119
0.641,-0.000119
0.642,-0.000119
0.643,-0.000119
0.644,0.000262
0.645,0.000262
0.646,0.000262
0.647,0.000262
0.648,0.000262
0.649,0.000262
0.65,-0.000119
0.651,-0.000119
0.652,-0.000119
0.653,-0.000119
0.654,-0.000119
0.655,-0.000119
0.656,-0.000119
0.657,-0.000119
0.658,-0.000119
0.659,-0.000119
0.66,-0.000119
0.661,0.000262
0.662,0.000262
0.663,0.000262
0.664,0.000262
0.665,0.000262
0.666,0.000262
0.667,0.000262
0.668,0.000262
0.669,-0.000119
0.67,-0.000119
0.671,-0.000119
0.672,-0.000119
0.673,-0.000119
0.674,-0.000119
0.675,-0.000119
0.676,-0.000119
0.677,-0.000119
0.678,0.000262
0.679,0.000262
0.68,0.000262
0.681,0.000262
0.682,0.000262
0.683,0.000262
0.684,0.000262
0.685,0.000262
0.686,0.000262
0.687,0.000262
0.688,0.000262
0.689,0.000262
0.69,-0.000119
0.691,-0.000119
0.692,-0.000119
0.693,-0.000119
0.694,-0.000119
0.695,0.000262
0.696,0.000262
0.697,0.000262
0.698,0.000262
0.699,0.000262
0.7,0.000262
0.701,0.000262
0.702,0.000262
0.703,0.000262
0.704,0.000262
0.705,0.000262
0.706,0.000262
0.707,0.000262
0.708,-0.000119
0.709,-0.000119
0.71,-0.000119
0.711,-0.000119
0.712,-0.000119
0.713,-0.000119
0.714,0.000262
0.715,0.000262
0.716,0.000262
0.717,0.000262
0.718,0.000262
0.719,0.000262
0.72,0.000262
0.721,0.000262
0.722,0.000262
0.723,0.000262
0.724,0.000262
0.725,-0.000119
0.726,-0.000119
0.727,-0.000119
0.728,-0.000119
0.729,-0.000119
0.73,-0.000119
0.731,-0.000119
0.732,0.000262
0.733,0.000262
0.734,0.000262
0.735,0.000262
0.736,0.000262
0.737,0.000262
0.738,0.000262
0.739,0.000262
0.74,0.000262
0.741,0.000262
0.742,0.000262
0.743,-0.000119
0.744,-0.000119
0.745,-0.000119
0.746,-0.000119
0.747,-0.000119
0.748,-0.000119
0.749,-0.000119
0.75,0.000262
0.751,0.000262
0.752,0.000262
0.753,0.000262
0.754,0.000262
0.755,0.000262
0.756,0.000262
0.757,0.000262
0.758,0.000262
0.759,0.000262
0.76,0.000262
0.761,-0.000119
0.762,-0.000119
0.763,-0.000119
0.764,-0.000119
0.765,-0.000119
0.766,-0.000119
0.767,-0.000119
0.768,0.000262
0.769,0.000262
0.77,0.000262
0.771,0.000262
0.772,0.000262
0.773,0.000262
0.774,0.000262
0.775,0.000262
0.776,-0.000119
0.777,0.000262
0.778,0.000262
0.779,-0.000119
0.78,-0.000119
0.781,-0.000119
0.782,-0.000119
0.783,-0.000119
0.784,-0.000119
0.785,-0.000119
0.786,0.000262
0.787,0.000262
0.788,0.000262
0.789,0.000262
0.79,0.000262
0.791,0.000262
0.792,0.000262
0.793,0.000262
0.794,0.000262
0.795,0.000262
0.796,0.000262
0.797,0.000262
0.798,-0.000119
0.799,-0.000119
0.8,-0.000119
0.801,-0.000119
0.802,-0.000119
0.803,0.000262
0.804,0.000262
0.805,0.000262
0.806,0.000262
0.807,0.000262
0.808,0.000262
0.809,0.000262
0.81,0.000262
0.811,0.000262
0.812,0.000262
0.813,0.000262
0.814,0.000262
0.815,0.000262
0.816,0.000262
0.817,-0.000119
0.818,-0.000119
0.819,-0.000119
0.82,-0.000119
0.821,-0.000119
0.822,0.000262
0.823,0.000262
0.824,0.000262
0.825,0.000262
0.826,0.000262
0.827,0.000262
0.828,0.000262
0.829,0.000262
0.83,0.000262
0.831,0.000262
0.832,0.000262
0.833,0.000262
0.834,-0.000119
0.835,-0.000119
0.836,-0.000119
0.837,-0.000119
0.838,-0.000119
0.839,-0.000119
0.84,0.000262
0.841,0.000262
0.842,0.000262
0.843,0.000262
0.844,0.000262
0.845,0.000262
0.846,0.000262
0.847,0.000262
0.848,0.000262
0.849,0.000262
0.85,0.000262
0.851,0.000262
0.852,0.000262
0.853,-0.000119
0.854,-0.000119
0.855,-0.000119
0.856,-0.000119
0.857,-0.000119
0.858,-0.000119
0.859,0.000262
0.86,0.000262
0.861,0.000262
0.862,0.000262
0.863,0.000262
0.864,0.000262
0.865,0.000262
0.866,0.000262
0.867,0.000262
0.868,0.000262
0.869,0.000262
0.87,0.000262
0.871,0.000262
0.872,0.000262
0.873,-0.000119
0.874,-0.000119
0.875,-0.000119
0.876,-0.000119
0.877,-0.000119
0.878,0.000262
0.879,0.000262
0.88,0.000262
0.881,0.000262
0.882,0.000262
0.883,0.000262
0.884,0.000262
0.885,0.000262
0.886,0.000262
0.887,0.000262
0.888,0.000262
0.889,0.000262
0.89,-0.000119
0.891,-0.000119
0.892,-0.000119
0.893,-0.000119
0.894,-0.000119
0.895,0.000262
0.896,0.000262
0.897,0.000262
0.898,0.000262
0.899,0.000262
0.9,0.000262
0.901,0.000262
0.902,0.000262
0.903,0.000262
0.904,0.000262
0.905,0.000262
0.906,0.000262
0.907,0.000262
0.908,-0.000119
0.909,-0.000119
0.91,-0.000119
0.911,-0.000119
0.912,-0.000119
0.913,-0.000119
0.914,0.000262
0.915,0.000262
0.916,0.000262
0.917,0.000262
0.918,0.000262
0.919,0.000262
0.92,0.000262
0.921,0.000262
0.922,0.000262
0.923,0.000262
0.924,0.000262
0.925,0.000262
0.926,-0.000119
0.927,-0.000119
0.928,-0.000119
0.929,-0.000119
0.93,-0.000119
0.931,-0.000119
0.932,-0.000119
0.933,0.000262
0.934,0.000262
0.935,0.000262
0.936,0.000262
0.937,0.000262
0.938,0.000262
0.939,0.000262
0.94,0.000262
0.941,0.000262
0.942,0.000262
0.943,0.000262
0.944,-0.000119
0.945,-0.000119
0.946,-0.000119
0.947,-0.000119
0.948,-0.000119
0.949,-0.000119
0.95,-0.000119
0.951,0.000262
0.952,0.000262
0.953,0.000262
0.954,0.000262
0.955,0.000262
0.956,0.000262
0.957,0.000262
0.958,0.000262
0.959,0.000262
0.96,0.000262
0.961,0.000262
0.962,-0.000119
0.963,-0.000119
0.964,-0.000119
0.965,-0.000119
0.966,-0.000119
0.967,-0.000119
0.968,-0.000119
0.969,-0.000119
0.97,0.000262
0.971,0.000262
0.972,0.000262
0.973,0.000262
0.974,0.000262
0.975,0.000262
0.976,0.000262
0.977,0.000262
0.978,0.000262
0.979,0.000262
0.98,0.000262
0.981,-0.000119
0.982,-0.000119
0.983,-0.000119
0.984,-0.000119
0.985,-0.000119
0.986,-0.000119
0.987,-0.000119
0.988,-0.000119
0.989,0.000262
0.99,0.000262
0.991,0.000262
0.992,0.000262
0.993,0.000262
0.994,0.000262
0.995,-0.000119
0.996,0.000262
0.997,0.000262
0.998,0.000262
0.999,-0.000119
1.0,-0.000119
1.001,-0.000119
1.002,-0.000119
1.003,-0.000119
1.004,-0.000119
1.005,-0.000119
1.006,-0.000119
1.007,0.000262
1.008,0.000262
1.009,0.000262
1.01,0.000262
1.011,0.000262
1.012,0.000262
1.013,0.000262
1.014,0.000262
1.015,-0.000119
1.016,-0.000119
1.017,-0.000119
1.018,-0.000119
1.019,-0.000119
1.02,-0.000119
1.021,-0.000119
1.022,-0.000119
1.023,-0.000119
1.024,-0.000119
1.025,0.000262
1.026,0.000262
1.027,0.000262
1.028,0.000262
1.029,0.000262
1.03,0.000262
1.031,0.000262
1.032,0.000262
1.033,0.000262
1.034,-0.000119
1.035,-0.000119
1.036,-0.000119
1.037,-0.000119
1.038,-0.000119
1.039,-0.000119
1.04,-0.000119
1.041,-0.000119
1.042,-0.000119
1.043,-0.000119
1.044,0.000262
1.045,0.000262
1.046,0.000262
1.047,0.000262
1.048,0.000262
1.049,0.000262
1.05,0.000262
1.051,0.000262
1.052,-0.000119
1.053,-0.000119
1.054,-0.000119
1.055,-0.000119
1.056,-0.000119
1.057,-0.000119
1.058,-0.000119
1.059,-0.000119
1.06,-0.000119
1.061,-0.000119
1.062,0.000262
1.063,0.000262
1.064,0.000262
1.065,0.000262
1.066,0.000262
1.067,0.000262
1.068,0.000262
1.069,0.000262
1.07,-0.000119
1.071,-0.000119
1.072,-0.000119
1.073,-0.000119
1.074,-0.000119
1.075,-0.000119
1.076,-0.000119
1.077,-0.000119
1.078,-0.000119
1.079,-0.000119
1.08,0.000262
1.081,0.000262
1.082,0.000262
1.083,0.000262
1.084,0.000262
1.085,0.000262
1.086,0.000262
1.087,0.000262
1.088,-0.000119
1.089,-0.000119
1.09,-0.000119
1.091,-0.000119
1.092,-0.000119
1.093,-0.000119
1.094,-0.000119
1.095,-0.000119
1.096,-0.000119
1.097,-0.000119
1.098,-0.000119
1.099,-0.000119
1.1,0.000262
1.101,0.000262
1.102,0.000262
1.103,0.000262
1.104,0.000262
1.105,0.000262
1.106,-0.000119
1.107,-0.000119
1.108,-0.000119
1.109,-0.000119
1.11,-0.000119
1.111,-0.000119
1.112,-0.000119
1.113,-0.000119
1.114,-0.000119
1.115,-0.000119
1.116,-0.000119
1.117,0.000262
1.118,0.000262
1.119,0.000262
1.12,0.000262
1.121,0.000262
1.122,0.000262
1.123,0.000262
1.124,-0.000119
1.125,-0.000119
1.126,-0.000119
1.127,-0.000119
1.128,-0.000119
1.129,-0.000119
1.13,-0.000119
1.131,-0.000119
1.132,-0.000119
1.133,-0.000119
1.134,-0.000119
1.135,0.000262
1.136,0.000262
1.137,0.000262
1.138,0.000262
1.139,0.000262
1.14,0.000262
1.141,0.000262
1.142,-0.000119
1.143,-0.000119
1.144,-0.000119
1.145,-0.000119
1.146,-0.000119
1.147,-0.000119
1.148,-0.000119
1.149,-0.000119
1.15,-0.000119
1.151,-0.000119
1.152,0.000262
1.153,0.000262
1.154,0.000262
1.155,0.000262
1.156,0.000262
1.157,0.000262
1.158,0.000262
1.159,0.000262
1.16,0.000262
1.161,-0.000119
1.162,-0.000119
1.163,-0.000119
1.164,-0.000119
1.165,-0.000119
1.166,-0.000119
1.167,-0.000119
1.168,-0.000119
1.169,-0.000119
1.17,0.000262
1.171,0.000262
1.172,0.000262
1.173,0.000262
1.174,0.000262
1.175,0.000262
1.176,0.000262
1.177,0.000262
1.178,0.000262
1.179,-0.000119
1.18,-0.000119
1.181,-0.000119
1.182,-0.000119
1.183,-0.000119
1.184,-0.000119
1.185,-0.000119
1.186,-0.000119
1.187,-0.000119
1.188,0.000262
1.189,0.000262
1.19,0.000262
1.191,0.000262
1.192,0.000262
1.193,0.000262
1.194,0.000262
1.195,0.000262
1.196,0.000262
1.197,-0.000119
1.198,-0.000119
1.199,-0.000119
1.2,-0.000119
1.201,-0.000119
1.202,-0.000119
1.203,-0.000119
1.204,-0.000119
1.205,-0.000119
1.206,0.000262
1.207,0.000262
1.208,0.000262
1.209,0.000262
1.21,0.000262
1.211,0.000262
1.212,0.000262
1.213,0.000262
1.214,0.000262
1.215,0.000262
1.216,-0.000119
1.217,-0.000119
1.218,-0.000119
1.219,-0.000119
1.22,-0.000119
1.221,-0.000119
1.222,-0.000119
1.223,0.000262
1.224,0.000262
1.225,0.000262
1.226,0.000262
1.227,0.000262
1.228,0.000262
1.229,0.000262
1.23,0.000262
1.231,0.000262
1.232,0.000262
1.233,0.000262
1.234,-0.000119
1.235,-0.000119
1.236,-0.000119
1.237,-0.000119
1.238,-0.000119
1.239,-0.000119
1.24,-0.000119
1.241,-0.000119
1.242,0.000262
1.243,0.000262
1.244,0.000262
1.245,0.000262
1.246,0.000262
1.247,0.000262
1.248,0.000262
1.249,0.000262
1.25,0.000262
1.251,0.000262
1.252,-0.000119
1.253,-0.000119
1.254,-0.000119
1.255,-0.000119
1.256,-0.000119
1.257,-0.000119
1.258,-0.000119
1.259,-0.000119
1.26,0.000262
1.261,0.000262
1.262,0.000262
1.263,0.000262
1.264,0.000262
1.265,0.000262
1.266,0.000262
1.267,0.000262
1.268,0.000262
1.269,0.000262
1.27,-0.000119
1.271,-0.000119
1.272,-0.000119
1.273,-0.000119
1.274,-0.000119
1.275,-0.000119
1.276,-0.000119
1.277,-0.000119
1.278,0.000262
1.279,0.000262
1.28,0.000262
1.281,0.000262
1.282,0.000262
1.283,0.000262
1.284,0.000262
1.285,0.000262
1.286,0.000262
1.287,0.000262
1.288,-0.000119
1.289,-0.000119
1.29,-0.000119
1.291,-0.000119
1.292,-0.000119
1.293,-0.000119
1.294,-0.000119
1.295,-0.000119
1.296,0.000262
1.297,0.000262
1.298,0.000262
1.299,0.000262
1.3,0.000262
1.301,0.000262
1.302,0.000262
1.303,0.000262
1.304,0.000262
1.305,0.000262
1.306,0.000262
1.307,-0.000119
1.308,-0.000119
1.309,-0.000119
1.31,-0.000119
1.311,-0.000119
1.312,-0.000119
1.313,-0.000119
1.314,0.000262
1.315,0.000262
1.316,0.000262
1.317,0.000262
1.318,0.000262
1.319,0.000262
1.32,0.000262
1.321,0.000262
1.322,0.000262
1.323,0.000262
1.324,0.000262
1.325,-0.000119
1.326,-0.000119
1.327,-0.000119
1.328,-0.000119
1.329,-0.000119
1.33,-0.000119
1.331,-0.000119
1.332,-0.000119
1.333,0.000262
1.334,0.000262
1.335,0.000262
1.336,0.000262
1.337,0.000262
1.338,0.000262
1.339,0.000262
1.34,0.000262
1.341,0.000262
1.342,0.000262
1.343,-0.000119
1.344,-0.000119
1.345,-0.000119
1.346,-0.000119
1.347,-0.000119
1.348,-0.000119
1.349,-0.000119
1.35,-0.000119
1.351,0.000262
1.352,0.000262
1.353,0.000262
1.354,0.000262
1.355,0.000262
1.356,0.000262
1.357,0.000262
1.358,0.000262
1.359,0.000262
1.36,0.000262
1.361,-0.000119
1.362,-0.000119
1.363,-0.000119
1.364,-0.000119
1.365,-0.000119
1.366,-0.000119
1.367,-0.000119
1.368,-0.000119
1.369,-0.000119
1.37,0.000262
1.371,0.000262
1.372,0.000262
1.373,0.000262
1.374,0.000262
1.375,0.000262
1.376,0.000262
1.377,0.000262
1.378,0.000262
1.379,-0.000119
1.38,-0.000119
1.381,-0.000119
1.382,-0.000119
1.383,-0.000119
1.384,-0.000119
1.385,-0.000119
1.386,-0.000119
1.387,0.000262
1.388,0.000262
1.389,0.000262
1.39,0.000262
1.391,0.000262
1.392,0.000262
1.393,0.000262
1.394,0.000262
1.395,0.000262
1.396,0.000262
1.397,0.000262
1.398,-0.000119
1.399,-0.000119
1.4,-0.000119
1.401,-0.000119
1.402,-0.000119
1.403,-0.000119
1.404,-0.000119
1.405,0.000262
1.406,0.000262
1.407,0.000262
1.408,0.000262
1.409,0.000262
1.41,0.000262
1.411,0.000262
1.412,0.000262
1.413,0.000262
1.414,0.000262
1.415,0.000262
1.416,-0.000119
1.417,-0.000119
1.418,-0.000119
1.419,-0.000119
1.42,-0.000119
1.421,-0.000119
1.422,-0.000119
1.423,0.000262
1.424,0.000262
1.425,0.000262
1.426,0.000262
1.427,0.000262
1.428,0.000262
1.429,0.000262
1.43,0.000262
1.431,0.000262
1.432,0.000262
1.433,0.000262
1.434,-0.000119
1.435,-0.000119
1.436,-0.000119
1.437,-0.000119
1.438,-0.000119
1.439,-0.000119
1.44,-0.000119
1.441,0.000262
1.442,0.000262
1.443,0.000262
1.444,0.000262
1.445,0.000262
1.446,0.000262
1.447,0.000262
1.448,0.000262
1.449,0.000262
1.45,0.000262
1.451,0.000262
1.452,-0.000119
1.453,-0.000119
1.454,-0.000119
1.455,-0.000119
1.456,-0.000119
1.457,-0.000119
1.458,-0.000119
1.459,-0.000119
1.46,0.000262
1.461,0.000262
1.462,0.000262
1.463,0.000262
1.464,0.000262
1.465,0.000262
1.466,0.000262
1.467,0.000262
1.468,0.000262
1.469,0.000262
1.47,-0.000119
1.471,-0.000119
